Device,Connector,Led,X,Y,Z,line,Type
0,1,144,44,105,0,0,0
0,1,145,44,102,0,0,0
0,1,146,44,99,0,0,0
0,1,147,44,96,0,0,0
0,1,148,44,93,0,0,0
0,1,149,44,90,0,0,0
0,1,150,47,90,0,0,0
0,1,151,47,93,0,0,0
0,1,152,47,96,0,0,0
0,1,153,47,99,0,0,0
0,1,154,47,102,0,0,0
0,1,155,47,105,0,0,0
0,1,156,47,108,0,0,0
0,1,157,47,111,0,0,0
0,1,158,47,114,0,0,0
0,1,159,47,117,0,0,0
0,1,160,47,120,0,0,0
0,1,161,47,123,0,0,0
0,1,162,47,126,0,0,0
0,1,163,47,129,0,0,0
0,1,164,47,132,0,0,0
0,1,165,50,132,0,0,0
0,1,166,50,129,0,0,0
0,1,167,50,126,0,0,0
0,1,168,50,123,0,0,0
0,1,169,50,120,0,0,0
0,1,170,50,117,0,0,0
0,1,171,50,114,0,0,0
0,1,172,50,111,0,0,0
0,1,173,50,108,0,0,0
0,1,174,50,105,0,0,0
0,1,175,50,102,0,0,0
0,1,176,50,99,0,0,0
0,1,177,50,96,0,0,0
0,1,178,50,93,0,0,0
0,1,179,50,90,0,0,0
0,1,180,53,90,0,0,0
0,1,181,53,93,0,0,0
0,1,182,53,96,0,0,0
0,1,183,53,99,0,0,0
0,1,184,53,102,0,0,0
0,1,185,53,105,0,0,0
0,1,186,53,108,0,0,0
0,1,187,53,111,0,0,0
0,1,188,53,114,0,0,0
0,1,189,53,117,0,0,0
0,1,190,53,120,0,0,0
0,1,191,53,123,0,0,0
0,1,192,53,126,0,0,0
0,1,193,53,129,0,0,0
0,1,194,53,132,0,0,0
0,1,195,56,132,0,0,0
0,1,196,56,129,0,0,0
0,1,197,56,126,0,0,0
0,1,198,56,123,0,0,0
0,1,199,56,120,0,0,0
0,1,200,56,117,0,0,0
0,1,201,56,114,0,0,0
0,1,202,56,111,0,0,0
0,1,203,56,108,0,0,0
0,1,204,56,105,0,0,0
0,1,205,56,102,0,0,0
0,1,206,56,99,0,0,0
0,1,207,56,96,0,0,0
0,1,208,56,93,0,0,0
0,1,209,56,90,0,0,0
0,1,210,59,90,0,0,0
0,1,211,59,93,0,0,0
0,1,212,59,96,0,0,0
0,1,213,59,99,0,0,0
0,1,214,59,102,0,0,0
0,1,215,59,105,0,0,0
0,1,216,59,108,0,0,0
0,1,217,59,111,0,0,0
0,1,218,59,114,0,0,0
0,1,219,59,117,0,0,0
0,1,220,59,120,0,0,0
0,1,221,59,123,0,0,0
0,1,222,59,126,0,0,0
0,1,223,59,129,0,0,0
0,1,224,59,132,0,0,0
0,2,0,17,135,0,0,0
0,2,1,17,138,0,0,0
0,2,2,17,141,0,0,0
0,2,3,17,144,0,0,0
0,2,4,17,147,0,0,0
0,2,5,17,150,0,0,0
0,2,6,17,153,0,0,0
0,2,7,17,156,0,0,0
0,2,8,17,159,0,0,0
0,2,9,17,162,0,0,0
0,2,10,17,165,0,0,0
0,2,11,17,168,0,0,0
0,2,12,17,171,0,0,0
0,2,13,17,174,0,0,0
0,2,14,17,177,0,0,0
0,2,15,20,177,0,0,0
0,2,16,20,174,0,0,0
0,2,17,20,171,0,0,0
0,2,18,20,168,0,0,0
0,2,19,20,165,0,0,0
0,2,20,20,162,0,0,0
0,2,21,20,159,0,0,0
0,2,22,20,156,0,0,0
0,2,23,20,153,0,0,0
0,2,24,20,150,0,0,0
0,2,25,20,147,0,0,0
0,2,26,20,144,0,0,0
0,2,27,20,141,0,0,0
0,2,28,20,138,0,0,0
0,2,29,20,135,0,0,0
0,2,30,23,135,0,0,0
0,2,31,23,138,0,0,0
0,2,32,23,141,0,0,0
0,2,33,23,144,0,0,0
0,2,34,23,147,0,0,0
0,2,35,23,150,0,0,0
0,2,36,23,153,0,0,0
0,2,37,23,156,0,0,0
0,2,38,23,159,0,0,0
0,2,39,23,162,0,0,0
0,2,40,23,165,0,0,0
0,2,41,23,168,0,0,0
0,2,42,23,171,0,0,0
0,2,43,23,174,0,0,0
0,2,44,23,177,0,0,0
0,2,45,26,177,0,0,0
0,2,46,26,174,0,0,0
0,2,47,26,171,0,0,0
0,2,48,26,168,0,0,0
0,2,49,26,165,0,0,0
0,2,50,26,162,0,0,0
0,2,51,26,159,0,0,0
0,2,52,26,156,0,0,0
0,2,53,26,153,0,0,0
0,2,54,26,150,0,0,0
0,2,55,26,147,0,0,0
0,2,56,26,144,0,0,0
0,2,57,26,141,0,0,0
0,2,58,26,138,0,0,0
0,2,59,26,135,0,0,0
0,2,60,29,135,0,0,0
0,2,61,29,138,0,0,0
0,2,62,29,141,0,0,0
0,2,63,29,144,0,0,0
0,2,64,29,147,0,0,0
0,2,65,29,150,0,0,0
0,2,66,29,153,0,0,0
0,2,67,29,156,0,0,0
0,2,68,29,159,0,0,0
0,2,69,29,162,0,0,0
0,2,70,29,165,0,0,0
0,2,71,29,168,0,0,0
0,2,72,29,171,0,0,0
0,2,73,29,174,0,0,0
0,2,74,29,177,0,0,0
0,2,75,32,177,0,0,0
0,2,76,32,174,0,0,0
0,2,77,32,171,0,0,0
0,2,78,32,168,0,0,0
0,2,79,32,165,0,0,0
0,2,80,32,162,0,0,0
0,2,81,32,159,0,0,0
0,2,82,32,156,0,0,0
0,2,83,32,153,0,0,0
0,2,84,32,150,0,0,0
0,2,85,32,147,0,0,0
0,2,86,32,144,0,0,0
0,2,87,32,141,0,0,0
0,2,88,32,138,0,0,0
0,2,89,32,135,0,0,0
0,2,90,35,135,0,0,0
0,2,91,35,138,0,0,0
0,2,92,35,141,0,0,0
0,2,93,35,144,0,0,0
0,2,94,35,147,0,0,0
0,2,95,35,150,0,0,0
0,2,96,35,153,0,0,0
0,2,97,35,156,0,0,0
0,2,98,35,159,0,0,0
0,2,99,35,162,0,0,0
0,2,100,35,165,0,0,0
0,2,101,35,168,0,0,0
0,2,102,35,171,0,0,0
0,2,103,35,174,0,0,0
0,2,104,35,177,0,0,0
0,2,105,38,177,0,0,0
0,2,106,38,174,0,0,0
0,2,107,38,171,0,0,0
0,2,108,38,168,0,0,0
0,2,109,38,165,0,0,0
0,2,110,38,162,0,0,0
0,2,111,38,159,0,0,0
0,2,112,38,156,0,0,0
0,2,113,38,153,0,0,0
0,2,114,38,150,0,0,0
0,2,115,38,147,0,0,0
0,2,116,38,144,0,0,0
0,2,117,38,141,0,0,0
0,2,118,38,138,0,0,0
0,2,119,38,135,0,0,0
0,2,120,41,135,0,0,0
0,2,121,41,138,0,0,0
0,2,122,41,141,0,0,0
0,2,123,41,144,0,0,0
0,2,124,41,147,0,0,0
0,2,125,41,150,0,0,0
0,2,126,41,153,0,0,0
0,2,127,41,156,0,0,0
0,2,128,41,159,0,0,0
0,2,129,41,162,0,0,0
0,2,130,41,165,0,0,0
0,2,131,41,168,0,0,0
0,2,132,41,171,0,0,0
0,2,133,41,174,0,0,0
0,2,134,41,177,0,0,0
0,2,135,44,177,0,0,0
0,2,136,44,174,0,0,0
0,2,137,44,171,0,0,0
0,2,138,44,168,0,0,0
0,2,139,44,165,0,0,0
0,2,140,44,162,0,0,0
0,2,141,44,159,0,0,0
0,2,142,44,156,0,0,0
0,2,143,44,153,0,0,0
0,2,144,44,150,0,0,0
0,2,145,44,147,0,0,0
0,2,146,44,144,0,0,0
0,2,147,44,141,0,0,0
0,2,148,44,138,0,0,0
0,2,149,44,135,0,0,0
0,2,150,47,135,0,0,0
0,2,151,47,138,0,0,0
0,2,152,47,141,0,0,0
0,2,153,47,144,0,0,0
0,2,154,47,147,0,0,0
0,2,155,47,150,0,0,0
0,2,156,47,153,0,0,0
0,2,157,47,156,0,0,0
0,2,158,47,159,0,0,0
0,2,159,47,162,0,0,0
0,2,160,47,165,0,0,0
0,2,161,47,168,0,0,0
0,2,162,47,171,0,0,0
0,2,163,47,174,0,0,0
0,2,164,47,177,0,0,0
0,2,165,50,177,0,0,0
0,2,166,50,174,0,0,0
0,2,167,50,171,0,0,0
0,2,168,50,168,0,0,0
0,2,169,50,165,0,0,0
0,2,170,50,162,0,0,0
0,2,171,50,159,0,0,0
0,2,172,50,156,0,0,0
0,2,173,50,153,0,0,0
0,2,174,50,150,0,0,0
0,2,175,50,147,0,0,0
0,2,176,50,144,0,0,0
0,2,177,50,141,0,0,0
0,2,178,50,138,0,0,0
0,2,179,50,135,0,0,0
0,2,180,53,135,0,0,0
0,2,181,53,138,0,0,0
0,2,182,53,141,0,0,0
0,2,183,53,144,0,0,0
0,2,184,53,147,0,0,0
0,2,185,53,150,0,0,0
0,2,186,53,153,0,0,0
0,2,187,53,156,0,0,0
0,2,188,53,159,0,0,0
0,2,189,53,162,0,0,0
0,2,190,53,165,0,0,0
0,2,191,53,168,0,0,0
0,2,192,53,171,0,0,0
0,2,193,53,174,0,0,0
0,2,194,53,177,0,0,0
0,2,195,56,177,0,0,0
0,2,196,56,174,0,0,0
0,2,197,56,171,0,0,0
0,2,198,56,168,0,0,0
0,2,199,56,165,0,0,0
0,2,200,56,162,0,0,0
0,2,201,56,159,0,0,0
0,2,202,56,156,0,0,0
0,2,203,56,153,0,0,0
0,2,204,56,150,0,0,0
0,2,205,56,147,0,0,0
0,2,206,56,144,0,0,0
0,2,207,56,141,0,0,0
0,2,208,56,138,0,0,0
0,2,209,56,135,0,0,0
0,2,210,59,135,0,0,0
0,2,211,59,138,0,0,0
0,2,212,59,141,0,0,0
0,2,213,59,144,0,0,0
0,2,214,59,147,0,0,0
0,2,215,59,150,0,0,0
0,2,216,59,153,0,0,0
0,2,217,59,156,0,0,0
0,2,218,59,159,0,0,0
0,2,219,59,162,0,0,0
0,2,220,59,165,0,0,0
0,2,221,59,168,0,0,0
0,2,222,59,171,0,0,0
0,2,223,59,174,0,0,0
0,2,224,59,177,0,0,0
0,3,0,17,180,0,0,0
0,3,1,17,183,0,0,0
0,3,2,17,186,0,0,0
0,3,3,17,189,0,0,0
0,3,4,17,192,0,0,0
0,3,5,17,195,0,0,0
0,3,6,17,198,0,0,0
0,3,7,17,201,0,0,0
0,3,8,17,204,0,0,0
0,3,9,17,207,0,0,0
0,3,10,17,210,0,0,0
0,3,11,17,213,0,0,0
0,3,12,17,216,0,0,0
0,3,13,17,219,0,0,0
0,3,14,17,222,0,0,0
0,3,15,20,222,0,0,0
0,3,16,20,219,0,0,0
0,3,17,20,216,0,0,0
0,3,18,20,213,0,0,0
0,3,19,20,210,0,0,0
0,3,20,20,207,0,0,0
0,3,21,20,204,0,0,0
0,3,22,20,201,0,0,0
0,3,23,20,198,0,0,0
0,3,24,20,195,0,0,0
0,3,25,20,192,0,0,0
0,3,26,20,189,0,0,0
0,3,27,20,186,0,0,0
0,3,28,20,183,0,0,0
0,3,29,20,180,0,0,0
0,3,30,23,180,0,0,0
0,3,31,23,183,0,0,0
0,3,32,23,186,0,0,0
0,3,33,23,189,0,0,0
0,3,34,23,192,0,0,0
0,3,35,23,195,0,0,0
0,3,36,23,198,0,0,0
0,3,37,23,201,0,0,0
0,3,38,23,204,0,0,0
0,3,39,23,207,0,0,0
0,3,40,23,210,0,0,0
0,3,41,23,213,0,0,0
0,3,42,23,216,0,0,0
0,3,43,23,219,0,0,0
0,3,44,23,222,0,0,0
0,3,45,26,222,0,0,0
0,3,46,26,219,0,0,0
0,3,47,26,216,0,0,0
0,3,48,26,213,0,0,0
0,3,49,26,210,0,0,0
0,3,50,26,207,0,0,0
0,3,51,26,204,0,0,0
0,3,52,26,201,0,0,0
0,3,53,26,198,0,0,0
0,3,54,26,195,0,0,0
0,3,55,26,192,0,0,0
0,3,56,26,189,0,0,0
0,3,57,26,186,0,0,0
0,3,58,26,183,0,0,0
0,3,59,26,180,0,0,0
0,3,60,29,180,0,0,0
0,3,61,29,183,0,0,0
0,3,62,29,186,0,0,0
0,3,63,29,189,0,0,0
0,3,64,29,192,0,0,0
0,3,65,29,195,0,0,0
0,3,66,29,198,0,0,0
0,3,67,29,201,0,0,0
0,3,68,29,204,0,0,0
0,3,69,29,207,0,0,0
0,3,70,29,210,0,0,0
0,3,71,29,213,0,0,0
0,3,72,29,216,0,0,0
0,3,73,29,219,0,0,0
0,3,74,29,222,0,0,0
0,3,75,32,222,0,0,0
0,3,76,32,219,0,0,0
0,3,77,32,216,0,0,0
0,3,78,32,213,0,0,0
0,3,79,32,210,0,0,0
0,3,80,32,207,0,0,0
0,3,81,32,204,0,0,0
0,3,82,32,201,0,0,0
0,3,83,32,198,0,0,0
0,3,84,32,195,0,0,0
0,3,85,32,192,0,0,0
0,3,86,32,189,0,0,0
0,3,87,32,186,0,0,0
0,3,88,32,183,0,0,0
0,3,89,32,180,0,0,0
0,3,90,35,180,0,0,0
0,3,91,35,183,0,0,0
0,3,92,35,186,0,0,0
0,3,93,35,189,0,0,0
0,3,94,35,192,0,0,0
0,3,95,35,195,0,0,0
0,3,96,35,198,0,0,0
0,3,97,35,201,0,0,0
0,3,98,35,204,0,0,0
0,3,99,35,207,0,0,0
0,3,100,35,210,0,0,0
0,3,101,35,213,0,0,0
0,3,102,35,216,0,0,0
0,3,103,35,219,0,0,0
0,3,104,35,222,0,0,0
0,3,105,38,222,0,0,0
0,3,106,38,219,0,0,0
0,3,107,38,216,0,0,0
0,3,108,38,213,0,0,0
0,3,109,38,210,0,0,0
0,3,110,38,207,0,0,0
0,3,111,38,204,0,0,0
0,3,112,38,201,0,0,0
0,3,113,38,198,0,0,0
0,3,114,38,195,0,0,0
0,3,115,38,192,0,0,0
0,3,116,38,189,0,0,0
0,3,117,38,186,0,0,0
0,3,118,38,183,0,0,0
0,3,119,38,180,0,0,0
0,3,120,41,180,0,0,0
0,3,121,41,183,0,0,0
0,3,122,41,186,0,0,0
0,3,123,41,189,0,0,0
0,3,124,41,192,0,0,0
0,3,125,41,195,0,0,0
0,3,126,41,198,0,0,0
0,3,127,41,201,0,0,0
0,3,128,41,204,0,0,0
0,3,129,41,207,0,0,0
0,3,130,41,210,0,0,0
0,3,131,41,213,0,0,0
0,3,132,41,216,0,0,0
0,3,133,41,219,0,0,0
0,3,134,41,222,0,0,0
0,3,135,44,222,0,0,0
0,3,136,44,219,0,0,0
0,3,137,44,216,0,0,0
0,3,138,44,213,0,0,0
0,3,139,44,210,0,0,0
0,3,140,44,207,0,0,0
0,3,141,44,204,0,0,0
0,3,142,44,201,0,0,0
0,3,143,44,198,0,0,0
0,3,144,44,195,0,0,0
0,3,145,44,192,0,0,0
0,3,146,44,189,0,0,0
0,3,147,44,186,0,0,0
0,3,148,44,183,0,0,0
0,3,149,44,180,0,0,0
0,3,150,47,180,0,0,0
0,3,151,47,183,0,0,0
0,3,152,47,186,0,0,0
0,3,153,47,189,0,0,0
0,3,154,47,192,0,0,0
0,3,155,47,195,0,0,0
0,3,156,47,198,0,0,0
0,3,157,47,201,0,0,0
0,3,158,47,204,0,0,0
0,3,159,47,207,0,0,0
0,3,160,47,210,0,0,0
0,3,161,47,213,0,0,0
0,3,162,47,216,0,0,0
0,3,163,47,219,0,0,0
0,3,164,47,222,0,0,0
0,3,165,50,222,0,0,0
0,3,166,50,219,0,0,0
0,3,167,50,216,0,0,0
0,3,168,50,213,0,0,0
0,3,169,50,210,0,0,0
0,3,170,50,207,0,0,0
0,3,171,50,204,0,0,0
0,3,172,50,201,0,0,0
0,3,173,50,198,0,0,0
0,3,174,50,195,0,0,0
0,3,175,50,192,0,0,0
0,3,176,50,189,0,0,0
0,3,177,50,186,0,0,0
0,3,178,50,183,0,0,0
0,3,179,50,180,0,0,0
0,3,180,53,180,0,0,0
0,3,181,53,183,0,0,0
0,3,182,53,186,0,0,0
0,3,183,53,189,0,0,0
0,3,184,53,192,0,0,0
0,3,185,53,195,0,0,0
0,3,186,53,198,0,0,0
0,3,187,53,201,0,0,0
0,3,188,53,204,0,0,0
0,3,189,53,207,0,0,0
0,3,190,53,210,0,0,0
0,3,191,53,213,0,0,0
0,3,192,53,216,0,0,0
0,3,193,53,219,0,0,0
0,3,194,53,222,0,0,0
