Device,Connector,Led,X,Y,Z,line,Type
0,1,119,37,120,0,1,0
0,1,120,37,119,0,1,0
0,1,121,37,118,0,1,0
0,1,122,37,117,0,1,0
0,1,123,37,116,0,1,0
0,1,124,37,115,0,1,0
0,1,125,37,114,0,1,0
0,1,126,37,113,0,1,0
0,1,127,37,112,0,1,0
0,2,0,30,112,0,4,0
0,2,1,30,113,0,4,0
0,2,2,30,114,0,4,0
0,2,3,30,115,0,4,0
0,2,4,30,116,0,4,0
0,2,5,30,117,0,4,0
0,2,6,30,118,0,4,0
0,2,7,30,119,0,4,0
0,2,8,30,120,0,4,0
0,2,9,30,121,0,4,0
0,2,10,30,122,0,4,0
0,2,11,30,123,0,4,0
0,2,12,30,124,0,4,0
0,2,13,30,125,0,4,0
0,2,14,30,126,0,4,0
0,2,15,30,127,0,4,0
0,2,16,31,127,0,4,0
0,2,17,31,126,0,4,0
0,2,18,31,125,0,4,0
0,2,19,31,124,0,4,0
0,2,20,31,123,0,4,0
0,2,21,31,122,0,4,0
0,2,22,31,121,0,4,0
0,2,23,31,120,0,4,0
0,2,24,31,119,0,4,0
0,2,25,31,118,0,4,0
0,2,26,31,117,0,4,0
0,2,27,31,116,0,4,0
0,2,28,31,115,0,4,0
0,2,29,31,114,0,4,0
0,2,30,31,113,0,4,0
0,2,31,31,112,0,4,0
0,2,32,32,112,0,4,0
0,2,33,32,113,0,4,0
0,2,34,32,114,0,4,0
0,2,35,32,115,0,4,0
0,2,36,32,116,0,4,0
0,2,37,32,117,0,4,0
0,2,38,32,118,0,4,0
0,2,39,32,119,0,4,0
0,2,40,32,120,0,4,0
0,2,41,32,121,0,4,0
0,2,42,32,122,0,4,0
0,2,43,32,123,0,4,0
0,2,44,32,124,0,4,0
0,2,45,32,125,0,4,0
0,2,46,32,126,0,4,0
0,2,47,32,127,0,4,0
0,2,48,33,127,0,4,0
0,2,49,33,126,0,4,0
0,2,50,33,125,0,4,0
0,2,51,33,124,0,4,0
0,2,52,33,123,0,4,0
0,2,53,33,122,0,4,0
0,2,54,33,121,0,4,0
0,2,55,33,120,0,4,0
0,2,56,33,119,0,4,0
0,2,57,33,118,0,4,0
0,2,58,33,117,0,4,0
0,2,59,33,116,0,4,0
0,2,60,33,115,0,4,0
0,2,61,33,114,0,4,0
0,2,62,33,113,0,4,0
0,2,63,33,112,0,4,0
0,2,64,34,112,0,4,0
0,2,65,34,113,0,4,0
0,2,66,34,114,0,4,0
0,2,67,34,115,0,4,0
0,2,68,34,116,0,4,0
0,2,69,34,117,0,4,0
0,2,70,34,118,0,4,0
0,2,71,34,119,0,4,0
0,2,72,34,120,0,4,0
0,2,73,34,121,0,4,0
0,2,74,34,122,0,4,0
0,2,75,34,123,0,4,0
0,2,76,34,124,0,4,0
