6,1,5,Video:Color,LED:Black
6,2,0,Video:Color,LED:Black
6,2,1,Video:Color,LED:Black
6,2,2,Video:Color,LED:Black
6,2,3,Video:Color,LED:Black
6,2,4,Video:Color,LED:Black
6,2,5,Video:Color,LED:Black
6,3,0,Video:Color,LED:Black
6,3,1,Video:Color,LED:Black
6,3,2,Video:Color,LED:Black
6,3,3,Video:Color,LED:Black
6,3,4,Video:Color,LED:Black
6,3,5,Video:Color,LED:Black
6,4,0,Video:Color,LED:Black
6,4,1,Video:Color,LED:Black
6,4,2,Video:Color,LED:Black
6,4,3,Video:Color,LED:Black
6,4,4,Video:Color,LED:Black
6,4,5,Video:Color,LED:Black
6,5,0,Video:Color,LED:Black
6,5,1,Video:Color,LED:Black
6,5,2,Video:Color,LED:Black
6,5,3,Video:Color,LED:Black
6,5,4,Video:Color,LED:Black
6,5,5,Video:Color,LED:Black
7,0,0,Video:Color,LED:Black
7,0,1,Video:Color,LED:Black
7,0,2,Video:Color,LED:Black
7,0,3,Video:Color,LED:Black
7,0,4,Video:Color,LED:Black
7,0,5,Video:Color,LED:Black
7,1,0,Video:Color,LED:Black
7,1,1,Video:Color,LED:Black
7,1,2,Video:Color,LED:Black
7,1,3,Video:Color,LED:Black
7,1,4,Video:Color,LED:Black
7,1,5,Video:Color,LED:Black
7,2,0,Video:Color,LED:Black
7,2,1,Video:Color,LED:Black
7,2,2,Video:Color,LED:Black
7,2,3,Video:Color,LED:Black
7,2,4,Video:Color,LED:Black
7,2,5,Video:Color,LED:Black
7,3,0,Video:Color,LED:Black
7,3,1,Video:Color,LED:Black
7,3,2,Video:Color,LED:Black
7,3,3,Video:Color,LED:Black
7,3,4,Video:Color,LED:Black
7,3,5,Video:Color,LED:Black
7,4,0,Video:Color,LED:Black
7,4,1,Video:Color,LED:Black
7,4,2,Video:Color,LED:Black
7,4,3,Video:Color,LED:Black
7,4,4,Video:Color,LED:Black
7,4,5,Video:Color,LED:Black
7,5,0,Video:Color,LED:Black
7,5,1,Video:Color,LED:Black
7,5,2,Video:Color,LED:Black
7,5,3,Video:Color,LED:Black
7,5,4,Video:Color,LED:Black
7,5,5,Video:Color,LED:Black
8,0,0,Video:Color,LED:Black
8,0,1,Video:Color,LED:Black
8,0,2,Video:Color,LED:Black
8,0,3,Video:Color,LED:Black
8,0,4,Video:Color,LED:Black
8,0,5,Video:Color,LED:Black
8,1,0,Video:Color,LED:Black
8,1,1,Video:Color,LED:Black
8,1,2,Video:Color,LED:Black
8,1,3,Video:Color,LED:Black
8,1,4,Video:Color,LED:Black
8,1,5,Video:Color,LED:Black
8,2,0,Video:Color,LED:Black
8,2,1,Video:Color,LED:Black
8,2,2,Video:Color,LED:Black
8,2,3,Video:Color,LED:Black
8,2,4,Video:Color,LED:Black
8,2,5,Video:Color,LED:Black
8,3,0,Video:Color,LED:Black
8,3,1,Video:Color,LED:Black
8,3,2,Video:Color,LED:Black
8,3,3,Video:Color,LED:Black
8,3,4,Video:Color,LED:Black
8,3,5,Video:Color,LED:Black
8,4,0,Video:Color,LED:Black
8,4,1,Video:Color,LED:Black
8,4,2,Video:Color,LED:Black
8,4,3,Video:Color,LED:Black
8,4,4,Video:Color,LED:Black
8,4,5,Video:Color,LED:Black
8,5,0,Video:Color,LED:Black
8,5,1,Video:Color,LED:Black
8,5,2,Video:Color,LED:Black
8,5,3,Video:Color,LED:Black
8,5,4,Video:Color,LED:Black
8,5,5,Video:Color,LED:Black
9,0,0,Video:Color,LED:Black
9,0,1,Video:Color,LED:Black
9,0,2,Video:Color,LED:Black
9,0,3,Video:Color,LED:Black
9,0,4,Video:Color,LED:Black
9,0,5,Video:Color,LED:Black
9,1,0,Video:Color,LED:Black
9,1,1,Video:Color,LED:Black
9,1,2,Video:Color,LED:Black
9,1,3,Video:Color,LED:Black
9,1,4,Video:Color,LED:Black
9,1,5,Video:Color,LED:Black
9,2,0,Video:Color,LED:Black
9,2,1,Video:Color,LED:Black
9,2,2,Video:Color,LED:Black
9,2,3,Video:Color,LED:Black
9,2,4,Video:Color,LED:Black
9,2,5,Video:Color,LED:Black
9,3,0,Video:Color,LED:Black
9,3,1,Video:Color,LED:Black
9,3,2,Video:Color,LED:Black
9,3,3,Video:Color,LED:Black
9,3,4,Video:Color,LED:Black
9,3,5,Video:Color,LED:Black
9,4,0,Video:Color,LED:Black
9,4,1,Video:Color,LED:Black
9,4,2,Video:Color,LED:Black
9,4,3,Video:Color,LED:Black
9,4,4,Video:Color,LED:Black
9,4,5,Video:Color,LED:Black
9,5,0,Video:Color,LED:Black
9,5,1,Video:Color,LED:Black
9,5,2,Video:Color,LED:Black
9,5,3,Video:Color,LED:Black
9,5,4,Video:Color,LED:Black
