Device,Connector,Led,X,Y,Z,line,Type
0,1,200,39,125,0,1,0
0,1,201,39,128,0,1,0
0,1,202,39,131,0,1,0
0,1,203,39,134,0,1,0
0,1,204,39,137,0,1,0
0,1,205,39,140,0,1,0
0,1,206,39,143,0,1,0
0,1,207,39,146,0,1,0
0,2,0,42,146,0,2,0
0,2,1,42,143,0,2,0
0,2,2,42,140,0,2,0
0,2,3,42,137,0,2,0
0,2,4,42,134,0,2,0
0,2,5,42,131,0,2,0
0,2,6,42,128,0,2,0
0,2,7,42,125,0,2,0
0,2,8,42,122,0,2,0
0,2,9,42,119,0,2,0
0,2,10,42,116,0,2,0
0,2,11,42,113,0,2,0
0,2,12,42,110,0,2,0
0,2,13,42,107,0,2,0
0,2,14,42,104,0,2,0
0,2,15,42,101,0,2,0
0,2,16,42,98,0,2,0
0,2,17,42,95,0,2,0
0,2,18,42,92,0,2,0
0,2,19,42,89,0,2,0
0,2,20,42,86,0,2,0
0,2,21,42,83,0,2,0
0,2,22,42,80,0,2,0
0,2,23,42,77,0,2,0
0,2,24,42,74,0,2,0
0,2,25,42,71,0,2,0
0,2,26,42,68,0,2,0
0,2,27,42,65,0,2,0
0,2,28,42,62,0,2,0
0,2,29,42,59,0,2,0
0,2,30,42,56,0,2,0
0,2,31,42,53,0,2,0
0,2,32,42,50,0,2,0
0,2,33,42,47,0,2,0
0,2,34,5004,-4806,0,2,0
0,2,35,45,47,0,2,0
0,2,36,45,50,0,2,0
0,2,37,45,53,0,2,0
0,2,38,45,56,0,2,0
0,2,39,45,59,0,2,0
0,2,40,45,62,0,2,0
0,2,41,45,65,0,2,0
0,2,42,45,68,0,2,0
0,2,43,45,71,0,2,0
0,2,44,45,74,0,2,0
0,2,45,45,77,0,2,0
0,2,46,45,80,0,2,0
0,2,47,45,83,0,2,0
0,2,48,45,86,0,2,0
0,2,49,45,89,0,2,0
0,2,50,45,92,0,2,0
0,2,51,45,95,0,2,0
0,2,52,45,98,0,2,0
0,2,53,45,101,0,2,0
0,2,54,45,104,0,2,0
0,2,55,45,107,0,2,0
0,2,56,45,110,0,2,0
0,2,57,45,113,0,2,0
0,2,58,45,116,0,2,0
0,2,59,45,119,0,2,0
0,2,60,45,122,0,2,0
0,2,61,45,125,0,2,0
0,2,62,45,128,0,2,0
0,2,63,45,131,0,2,0
0,2,64,45,134,0,2,0
0,2,65,45,137,0,2,0
0,2,66,45,140,0,2,0
0,2,67,45,143,0,2,0
0,2,68,45,146,0,2,0
0,2,69,5004,-4806,0,2,0
0,2,70,48,146,0,2,0
0,2,71,48,143,0,2,0
0,2,72,48,140,0,2,0
0,2,73,48,137,0,2,0
0,2,74,48,134,0,2,0
0,2,75,48,131,0,2,0
0,2,76,48,128,0,2,0
0,2,77,48,125,0,2,0
0,2,78,48,122,0,2,0
0,2,79,48,119,0,2,0
0,2,80,48,116,0,2,0
0,2,81,48,113,0,2,0
0,2,82,48,110,0,2,0
0,2,83,48,107,0,2,0
0,2,84,48,104,0,2,0
0,2,85,48,101,0,2,0
0,2,86,48,98,0,2,0
0,2,87,48,95,0,2,0
0,2,88,48,92,0,2,0
0,2,89,48,89,0,2,0
0,2,90,48,86,0,2,0
0,2,91,48,83,0,2,0
0,2,92,48,80,0,2,0
0,2,93,48,77,0,2,0
0,2,94,48,74,0,2,0
0,2,95,48,71,0,2,0
0,2,96,48,68,0,2,0
0,2,97,48,65,0,2,0
0,2,98,48,62,0,2,0
0,2,99,48,59,0,2,0
0,2,100,48,56,0,2,0
0,2,101,48,53,0,2,0
0,2,102,48,50,0,2,0
0,2,103,48,47,0,2,0
0,2,104,51,47,0,2,0
0,2,105,51,50,0,2,0
0,2,106,51,53,0,2,0
0,2,107,51,56,0,2,0
0,2,108,51,59,0,2,0
0,2,109,51,62,0,2,0
0,2,110,51,65,0,2,0
0,2,111,51,68,0,2,0
0,2,112,51,71,0,2,0
0,2,113,51,74,0,2,0
0,2,114,51,77,0,2,0
0,2,115,51,80,0,2,0
0,2,116,51,83,0,2,0
0,2,117,51,86,0,2,0
0,2,118,51,89,0,2,0
0,2,119,51,92,0,2,0
0,2,120,51,95,0,2,0
0,2,121,51,98,0,2,0
0,2,122,51,101,0,2,0
0,2,123,51,104,0,2,0
0,2,124,51,107,0,2,0
0,2,125,51,110,0,2,0
0,2,126,51,113,0,2,0
0,2,127,51,116,0,2,0
0,2,128,51,119,0,2,0
0,2,129,51,122,0,2,0
0,2,130,51,125,0,2,0
0,2,131,51,128,0,2,0
0,2,132,51,131,0,2,0
0,2,133,51,134,0,2,0
0,2,134,51,137,0,2,0
0,2,135,51,140,0,2,0
0,2,136,51,143,0,2,0
0,2,137,51,146,0,2,0
0,2,138,5004,-4806,0,2,0
0,2,139,54,146,0,2,0
0,2,140,54,143,0,2,0
0,2,141,54,140,0,2,0
0,2,142,54,137,0,2,0
0,2,143,54,134,0,2,0
0,2,144,54,131,0,2,0
0,2,145,54,128,0,2,0
0,2,146,54,125,0,2,0
0,2,147,54,122,0,2,0
0,2,148,54,119,0,2,0
0,2,149,54,116,0,2,0
0,2,150,54,113,0,2,0
0,2,151,54,110,0,2,0
0,2,152,54,107,0,2,0
0,2,153,54,104,0,2,0
0,2,154,54,101,0,2,0
0,2,155,54,98,0,2,0
0,2,156,54,95,0,2,0
0,2,157,54,92,0,2,0
0,2,158,54,89,0,2,0
0,2,159,54,86,0,2,0
0,2,160,54,83,0,2,0
0,2,161,54,80,0,2,0
0,2,162,54,77,0,2,0
0,2,163,54,74,0,2,0
0,2,164,54,71,0,2,0
0,2,165,54,68,0,2,0
0,2,166,54,65,0,2,0
0,2,167,54,62,0,2,0
0,2,168,54,59,0,2,0
0,2,169,54,56,0,2,0
0,2,170,54,53,0,2,0
0,2,171,54,50,0,2,0
0,2,172,54,47,0,2,0
0,2,173,5004,-4806,0,2,0
0,2,174,57,47,0,2,0
0,2,175,57,50,0,2,0
0,2,176,57,53,0,2,0
0,2,177,57,56,0,2,0
0,2,178,57,59,0,2,0
0,2,179,57,62,0,2,0
0,2,180,57,65,0,2,0
0,2,181,57,68,0,2,0
0,2,182,57,71,0,2,0
0,2,183,57,74,0,2,0
0,2,184,57,77,0,2,0
0,2,185,57,80,0,2,0
0,2,186,57,83,0,2,0
0,2,187,57,86,0,2,0
0,2,188,57,89,0,2,0
0,2,189,57,92,0,2,0
0,2,190,57,95,0,2,0
0,2,191,57,98,0,2,0
0,2,192,57,101,0,2,0
0,2,193,57,104,0,2,0
0,2,194,57,107,0,2,0
0,2,195,57,110,0,2,0
0,2,196,57,113,0,2,0
0,2,197,57,116,0,2,0
0,2,198,57,119,0,2,0
0,2,199,57,122,0,2,0
0,2,200,57,125,0,2,0
0,2,201,57,128,0,2,0
0,2,202,57,131,0,2,0
0,2,203,57,134,0,2,0
0,2,204,57,137,0,2,0
0,2,205,57,140,0,2,0
0,2,206,57,143,0,2,0
0,2,207,57,146,0,2,0
0,3,0,60,146,0,3,0
0,3,1,60,143,0,3,0
0,3,2,60,140,0,3,0
0,3,3,60,137,0,3,0
0,3,4,60,134,0,3,0
0,3,5,60,131,0,3,0
0,3,6,60,128,0,3,0
0,3,7,60,125,0,3,0
0,3,8,60,122,0,3,0
0,3,9,60,119,0,3,0
0,3,10,60,116,0,3,0
0,3,11,60,113,0,3,0
0,3,12,60,110,0,3,0
0,3,13,60,107,0,3,0
0,3,14,60,104,0,3,0
0,3,15,60,101,0,3,0
0,3,16,60,98,0,3,0
0,3,17,60,95,0,3,0
0,3,18,60,92,0,3,0
0,3,19,60,89,0,3,0
0,3,20,60,86,0,3,0
0,3,21,60,83,0,3,0
0,3,22,60,80,0,3,0
0,3,23,60,77,0,3,0
0,3,24,60,74,0,3,0
0,3,25,60,71,0,3,0
0,3,26,60,68,0,3,0
0,3,27,60,65,0,3,0
0,3,28,60,62,0,3,0
0,3,29,60,59,0,3,0
0,3,30,60,56,0,3,0
0,3,31,60,53,0,3,0
0,3,32,60,50,0,3,0
0,3,33,60,47,0,3,0
0,3,34,5022,-4806,0,3,0
0,3,35,63,47,0,3,0
0,3,36,63,50,0,3,0
0,3,37,63,53,0,3,0
0,3,38,63,56,0,3,0
0,3,39,63,59,0,3,0
0,3,40,63,62,0,3,0
0,3,41,63,65,0,3,0
0,3,42,63,68,0,3,0
0,3,43,63,71,0,3,0
0,3,44,63,74,0,3,0
0,3,45,63,77,0,3,0
0,3,46,63,80,0,3,0
0,3,47,63,83,0,3,0
0,3,48,63,86,0,3,0
0,3,49,63,89,0,3,0
0,3,50,63,92,0,3,0
0,3,51,63,95,0,3,0
0,3,52,63,98,0,3,0
0,3,53,63,101,0,3,0
0,3,54,63,104,0,3,0
0,3,55,63,107,0,3,0
0,3,56,63,110,0,3,0
0,3,57,63,113,0,3,0
0,3,58,63,116,0,3,0
0,3,59,63,119,0,3,0
0,3,60,63,122,0,3,0
0,3,61,63,125,0,3,0
0,3,62,63,128,0,3,0
0,3,63,63,131,0,3,0
0,3,64,63,134,0,3,0
0,3,65,63,137,0,3,0
0,3,66,63,140,0,3,0
0,3,67,63,143,0,3,0
0,3,68,63,146,0,3,0
0,3,69,5022,-4806,0,3,0
0,3,70,66,146,0,3,0
0,3,71,66,143,0,3,0
0,3,72,66,140,0,3,0
0,3,73,66,137,0,3,0
0,3,74,66,134,0,3,0
0,3,75,66,131,0,3,0
0,3,76,66,128,0,3,0
0,3,77,66,125,0,3,0
0,3,78,66,122,0,3,0
0,3,79,66,119,0,3,0
0,3,80,66,116,0,3,0
0,3,81,66,113,0,3,0
0,3,82,66,110,0,3,0
